x_m,y_m,w_tr_right_m,w_tr_left_m
8.502778336390767322e+01,6.474009523488798550e+02,9.734588624898103504e+00,9.734588624898190545e+00
8.509378389704204437e+01,6.455236166423837858e+02,9.743524314025144406e+00,9.743524314025222566e+00
8.514468410542744436e+01,6.436459849775123985e+02,9.756606068072279925e+00,9.756606068072271043e+00
8.518556024863310938e+01,6.417681430648926835e+02,9.770565802597952043e+00,9.770565802597865002e+00
8.522058312147835579e+01,6.398900902100908752e+02,9.782619362047817901e+00,9.782619362047730860e+00
8.525258745046946274e+01,6.380118193832453244e+02,9.790827806986172277e+00,9.790827806986181159e+00
8.528420948408316349e+01,6.361333382906923362e+02,9.793282897606014004e+00,9.793282897606099269e+00
8.531623136023722509e+01,6.342546866472482634e+02,9.789279051773137397e+00,9.789279051773045026e+00
8.534056740696983923e+01,6.323758960459163063e+02,9.784049646110554832e+00,9.784049646110554832e+00
8.534707657215452059e+01,6.304971043765187915e+02,9.784179011802280002e+00,9.784179011802196513e+00
8.533445252932332892e+01,6.286185393867496032e+02,9.790422808500286678e+00,9.790422808500277796e+00
8.530802569005389557e+01,6.267402121093007281e+02,9.799220343029801938e+00,9.799220343029885427e+00
8.527258424439804685e+01,6.248620044094825516e+02,9.807340364067300698e+00,9.807340364067384186e+00
8.522859753466143218e+01,6.229839322968983879e+02,9.814276964602262510e+00,9.814276964602262510e+00
8.517434777407301283e+01,6.211061082011514145e+02,9.820616573559060924e+00,9.820616573559060924e+00
8.510827786590255073e+01,6.192286589482205272e+02,9.826775183728326368e+00,9.826775183728418739e+00
8.503014334396704044e+01,6.173516564042437267e+02,9.832397643361835193e+00,9.832397643361835193e+00
8.494004095939480692e+01,6.154751521059947663e+02,9.836846893227118471e+00,9.836846893227118471e+00
8.483812835413398545e+01,6.135991938156146261e+02,9.839444527232494409e+00,9.839444527232574345e+00
8.472504529431228093e+01,6.117238112255686246e+02,9.839890471702418040e+00,9.839890471702327446e+00
8.460306280725258432e+01,6.098489480164098495e+02,9.839017327545844793e+00,9.839017327545764857e+00
8.447444540081701803e+01,6.079745288242675088e+02,9.838227865129983485e+00,9.838227865130061645e+00
8.434098746486451148e+01,6.061004965411616467e+02,9.839230080519836719e+00,9.839230080519916655e+00
8.420450162983431142e+01,6.042267886015413296e+02,9.843746743255028520e+00,9.843746743254950360e+00
8.406615679070807801e+01,6.023533845661606847e+02,9.853116020472004521e+00,9.853116020471995640e+00
8.392262836622401778e+01,6.004804908250129074e+02,9.865609129598100324e+00,9.865609129598110982e+00
8.376861234824335156e+01,5.986084286924110529e+02,9.878018203254852025e+00,9.878018203254917751e+00
8.359881243276750240e+01,5.967376123071715028e+02,9.887187082161680962e+00,9.887187082161757345e+00
8.340799492859896702e+01,5.948686160903428117e+02,9.889982016334288417e+00,9.889982016334210257e+00
8.319316658421624311e+01,5.930020198193244596e+02,9.884875516809543683e+00,9.884875516809456641e+00
8.295987420883284358e+01,5.911375633540480976e+02,9.876173253509380245e+00,9.876173253509314520e+00
8.271553725071233032e+01,5.892745569251391089e+02,9.869257612004611602e+00,9.869257612004611602e+00
8.246761240679563798e+01,5.874122097749892646e+02,9.869554511834632393e+00,9.869554511834621735e+00
8.222352506082870605e+01,5.855497862287960515e+02,9.881742983739592034e+00,9.881742983739602693e+00
8.198259332461826432e+01,5.836874547040779362e+02,9.904632677545901487e+00,9.904632677545826880e+00
8.173816458897275083e+01,5.818258681833083301e+02,9.932866258383622693e+00,9.932866258383695524e+00
8.148353648227168833e+01,5.799656231621275992e+02,9.960775051870243146e+00,9.960775051870243146e+00
8.121188539864351696e+01,5.781074542048002058e+02,9.982601047031405272e+00,9.982601047031344876e+00
8.091778610188410426e+01,5.762522085447706104e+02,9.993586093066207710e+00,9.993586093066195275e+00
8.060316908487888554e+01,5.743999626005227128e+02,9.994135204258995486e+00,9.994135204259077199e+00
8.027255819613543508e+01,5.725502995586618908e+02,9.986453157981923567e+00,9.986453157981934226e+00
7.993060411489081218e+01,5.707026001166873357e+02,9.972754101739587540e+00,9.972754101739587540e+00
7.958173533830498059e+01,5.688561519811067910e+02,9.955135749723494243e+00,9.955135749723483585e+00
7.922799424090224818e+01,5.670106197301845441e+02,9.935845021762869322e+00,9.935845021762800044e+00
7.886780867412511498e+01,5.651663375232170665e+02,9.916944491781931603e+00,9.916944491781920945e+00
7.849920723640653364e+01,5.633237390133389226e+02,9.900434546274086145e+00,9.900434546274098579e+00
7.812028575322415236e+01,5.614832907127840826e+02,9.888272689657322090e+00,9.888272689657322090e+00
7.772919918295345099e+01,5.596455132387468439e+02,9.882377418526054669e+00,9.882377418526123947e+00
7.732494772881133827e+01,5.578107944872506323e+02,9.883728166412446114e+00,9.883728166412366178e+00
7.690720530358174756e+01,5.559793676758567926e+02,9.892046319154829348e+00,9.892046319154909284e+00
7.647554587541449678e+01,5.541514885594096995e+02,9.907023597952839822e+00,9.907023597952827387e+00
7.603245090945553386e+01,5.523265848800683671e+02,9.926478328483478109e+00,9.926478328483478109e+00
7.558571459860357322e+01,5.505024860849478046e+02,9.944809943784832740e+00,9.944809943784822082e+00
7.514112205815268908e+01,5.486775545275988861e+02,9.957568038959921708e+00,9.957568038959868417e+00
7.469700727222000580e+01,5.468522625258676726e+02,9.965042510720580893e+00,9.965042510720646618e+00
7.425046901331235460e+01,5.450274053529233242e+02,9.968456561964115892e+00,9.968456561964050167e+00
7.379853474331957841e+01,5.432037858215910546e+02,9.969104110419714004e+00,9.969104110419637621e+00
7.333828095132000158e+01,5.413822055103662478e+02,9.968261041045852977e+00,9.968261041045789028e+00
7.286698210933073483e+01,5.395634479405568982e+02,9.967160377093824408e+00,9.967160377093835066e+00
7.238202171965271248e+01,5.377483164629600196e+02,9.966919955727242098e+00,9.966919955727247427e+00
7.188074961801802942e+01,5.359376937986539815e+02,9.968689445072840272e+00,9.968689445072902444e+00
7.136058896664556528e+01,5.341325312990175007e+02,9.973619349411578128e+00,9.973619349411588786e+00
7.082025016040645937e+01,5.323334536578145162e+02,9.981937948860576171e+00,9.981937948860636567e+00
7.026343687006328764e+01,5.305394273496217465e+02,9.990636283218236713e+00,9.990636283218176317e+00
6.969550244313586518e+01,5.287487496040702126e+02,9.995973409932140896e+00,9.995973409932153331e+00
6.912335844973617327e+01,5.269591952153850798e+02,9.995316645064031391e+00,9.995316645063976324e+00
6.855471832296035473e+01,5.251683111201369911e+02,9.986411355097787990e+00,9.986411355097793319e+00
6.799358992324017947e+01,5.233749372052334365e+02,9.969364877705070072e+00,9.969364877705123362e+00
6.743719009068855996e+01,5.215800640240831854e+02,9.948633966030360654e+00,9.948633966030367759e+00
6.688027449610810038e+01,5.197853519893724297e+02,9.928193803046339028e+00,9.928193803046280408e+00
6.631919191870422026e+01,5.179919501623243150e+02,9.909980264213851697e+00,9.909980264213858803e+00
6.575705166460346618e+01,5.161988758452374668e+02,9.891241017433813454e+00,9.891241017433841876e+00
6.519825417428802439e+01,5.144047450786407580e+02,9.868304921881779990e+00,9.868304921881749792e+00
6.464706044916468386e+01,5.126083018262926316e+02,9.837518212448349786e+00,9.837518212448372878e+00
6.410173112596773137e+01,5.108101654173254929e+02,9.799424734930200387e+00,9.799424734930200387e+00
6.355401474816558505e+01,5.090127946273610178e+02,9.759271289192367860e+00,9.759271289192344767e+00
6.299644449324951267e+01,5.072184078979672677e+02,9.721750388672720788e+00,9.721750388672726118e+00
6.242844070576933291e+01,5.054272489711058256e+02,9.687096368317469341e+00,9.687096368317464012e+00
6.185372641264879690e+01,5.036381921207130290e+02,9.655578394020370325e+00,9.655578394020405852e+00
6.127710517813473245e+01,5.018497180507633857e+02,9.628129908678360493e+00,9.628129908678365823e+00
6.070354532727399999e+01,5.000602517807195682e+02,9.605622662572448789e+00,9.605622662572477211e+00
6.013593936672766205e+01,4.982689028605342401e+02,9.587474126720300305e+00,9.587474126720328726e+00
5.957199659050976237e+01,4.964763965630295388e+02,9.569418062712355066e+00,9.569418062712383488e+00
5.900863895919641067e+01,4.946836922256837852e+02,9.546553224569477081e+00,9.546553224569477081e+00
5.844584921331239968e+01,4.928908423255062417e+02,9.516111467434944515e+00,9.516111467434923199e+00
5.788896208830917089e+01,4.910962328554773535e+02,9.479277566462400273e+00,9.479277566462407378e+00
5.734351812057701636e+01,4.892982028910016084e+02,9.437884255510192943e+00,9.437884255510192943e+00
5.681442768359291762e+01,4.874953619323918019e+02,9.393668551172428494e+00,9.393668551172428494e+00
5.630196701634088186e+01,4.856878455668576180e+02,9.344936600514834879e+00,9.344936600514840208e+00
5.580330514888092353e+01,4.838767655703974242e+02,9.287679043753936270e+00,9.287679043753957586e+00
5.531547177129518644e+01,4.820633120898618245e+02,9.217878352620571647e+00,9.217878352620543225e+00
5.483611124388463054e+01,4.802485610671366203e+02,9.132342339136419795e+00,9.132342339136455323e+00
5.436965415421056491e+01,4.784313661143679610e+02,9.034659857125488358e+00,9.034659857125511451e+00
5.392507086499995950e+01,4.766091121430361000e+02,8.931815640948816082e+00,8.931815640948846280e+00
5.351144364029082112e+01,4.747793915505530435e+02,8.830803830047457836e+00,8.830803830047452507e+00
5.313447175187887694e+01,4.729411842636574193e+02,8.736533431386803272e+00,8.736533431386833470e+00
5.279264786569631696e+01,4.710956217255975957e+02,8.648673920077634136e+00,8.648673920077634136e+00
5.248299943011583935e+01,4.692440322434532618e+02,8.565973217369226234e+00,8.565973217369226234e+00
5.220272199370664623e+01,4.673875188688078879e+02,8.487228915586202405e+00,8.487228915586165101e+00
5.194918217506661051e+01,4.655270093205542707e+02,8.411079431210220392e+00,8.411079431210250590e+00
5.172014916705113308e+01,4.636632286716003364e+02,8.336576897304764699e+00,8.336576897304764699e+00
5.151495023562493714e+01,4.617965823080584187e+02,8.263758351969098470e+00,8.263758351969068272e+00
5.133300919351498237e+01,4.599274310896421412e+02,8.192819209681729831e+00,8.192819209681761805e+00
5.117367206675858426e+01,4.580561212502456669e+02,8.123926498476095048e+00,8.123926498476087943e+00
5.103657061222639868e+01,4.561829578921966686e+02,8.057162357764889649e+00,8.057162357764925176e+00
5.092393866430248295e+01,4.543081668224145915e+02,7.990347545039908184e+00,7.990347545039902855e+00
5.084142817889117794e+01,4.524320237869588937e+02,7.918393977209728263e+00,7.918393977209753132e+00
5.079494126398846987e+01,4.505551322231503946e+02,7.835999861085246820e+00,7.835999861085278795e+00
5.078496175314717220e+01,4.486781703970426634e+02,7.744090996609143573e+00,7.744090996609143573e+00
5.080076204338729440e+01,4.468009644472839454e+02,7.656946006416220030e+00,7.656946006416212924e+00
5.083079327359710931e+01,4.449230109522553676e+02,7.590422362796783062e+00,7.590422362796807931e+00
5.087896607325752285e+01,4.430447984374977182e+02,7.545943393742584604e+00,7.545943393742584604e+00
5.096112813150250531e+01,4.411676914396321081e+02,7.506428903656285456e+00,7.506428903656322760e+00
5.108837475660621408e+01,4.392934193900314312e+02,7.453354705670287572e+00,7.453354705670256486e+00
5.125409662654593035e+01,4.374226771572672305e+02,7.383294236357354379e+00,7.383294236357390794e+00
5.144695760751696412e+01,4.355549173598314496e+02,7.303595459242226973e+00,7.303595459242221644e+00
5.166026801161650184e+01,4.336893405136478350e+02,7.224691600758154308e+00,7.224691600758123222e+00
5.189475134547662094e+01,4.318261072780427412e+02,7.150653367655210424e+00,7.150653367655184667e+00
5.215699603223079350e+01,4.299664542097115714e+02,7.079993698940383773e+00,7.079993698940378444e+00
5.245151551864111639e+01,4.281116242082289318e+02,7.009847731181430674e+00,7.009847731181456432e+00
5.277683100588066623e+01,4.262618853254977580e+02,6.941301532894795123e+00,6.941301532894800452e+00
5.312894572635015322e+01,4.244168761673721519e+02,6.878103060204453278e+00,6.878103060204489694e+00
5.350386965005378670e+01,4.225761044779118265e+02,6.823790986319745677e+00,6.823790986319713703e+00
5.390103794892584688e+01,4.207397871567532093e+02,6.778773283257501170e+00,6.778773283257537585e+00
5.432467577728075980e+01,4.189093029963781873e+02,6.739001708500155452e+00,6.739001708500150123e+00
5.477904326983363603e+01,4.170862042173656050e+02,6.699952567929677194e+00,6.699952567929670977e+00
5.526633760681657037e+01,4.152716648149581715e+02,6.659327268695403923e+00,6.659327268695403923e+00
5.578536516313289439e+01,4.134659580823736746e+02,6.618371531912851324e+00,6.618371531912857542e+00
5.633426588117130507e+01,4.116690860900488360e+02,6.578818691741953550e+00,6.578818691741978419e+00
5.691150399070179589e+01,4.098810662384645411e+02,6.542340657093987488e+00,6.542340657094017686e+00
5.751550746526045543e+01,4.081018397790528525e+02,6.510599996153596081e+00,6.510599996153630720e+00
5.814463563783245093e+01,4.063312638493904387e+02,6.485224902504649336e+00,6.485224902504654665e+00
5.879747959588634387e+01,4.045692261999547554e+02,6.467850763431268746e+00,6.467850763431298056e+00
5.947346957815514656e+01,4.028159055070589147e+02,6.458602422332170967e+00,6.458602422332207382e+00
6.017521126724138014e+01,4.010727315667775201e+02,6.453359267841189073e+00,6.453359267841223712e+00
6.090594863126921155e+01,3.993415190350281705e+02,6.447368548397284016e+00,6.447368548397284016e+00
6.166779330550279781e+01,3.976237843095434528e+02,6.436715058862139571e+00,6.436715058862174210e+00
6.245848419523252915e+01,3.959191515610845045e+02,6.422356468411940966e+00,6.422356468411976493e+00
6.327398782858028170e+01,3.942262513065296616e+02,6.407457889478081370e+00,6.407457889478109792e+00
6.411048373844334947e+01,3.925436087557799283e+02,6.394787916616342827e+00,6.394787916616371248e+00
6.496639045235069432e+01,3.908707426829691940e+02,6.385021590233379563e+00,6.385021590233373345e+00
6.584308369507162695e+01,3.892086703682637676e+02,6.377712484372906054e+00,6.377712484372912272e+00
6.674281225068301637e+01,3.875589509766683136e+02,6.373022308086271792e+00,6.373022308086265575e+00
6.766761602417925303e+01,3.859231547581838413e+02,6.371494291933217369e+00,6.371494291933211152e+00
6.861885375685919541e+01,3.843025895970350803e+02,6.374089519027440254e+00,6.374089519027407391e+00
6.959694007890794865e+01,3.826980930603065190e+02,6.380771141617674225e+00,6.380771141617660902e+00
7.060171077209841428e+01,3.811101833009105349e+02,6.391193446693905322e+00,6.391193446693892888e+00
7.163301674782437090e+01,3.795393932659530947e+02,6.404778630084892121e+00,6.404778630084918767e+00
7.269065178019914697e+01,3.779862244449185482e+02,6.421054496154058988e+00,6.421054496154020796e+00
7.377447032164164398e+01,3.764512281094636137e+02,6.439754571388066395e+00,6.439754571388053961e+00
7.488370475678956950e+01,3.749345149401052026e+02,6.461063308903288060e+00,6.461063308903301383e+00
7.601649329461663740e+01,3.734353557008295184e+02,6.486684304481811658e+00,6.486684304481837415e+00
7.717100740737822662e+01,3.719529441135698562e+02,6.518133555547129809e+00,6.518133555547117375e+00
7.834544609640018109e+01,3.704863905096515850e+02,6.556180256444960719e+00,6.556180256444960719e+00
7.953990545188506189e+01,3.690362165635314113e+02,6.599486347860010760e+00,6.599486347859997437e+00
8.075528303585618062e+01,3.676036011883348920e+02,6.645732136445878346e+00,6.645732136445853477e+00
8.199220945838894181e+01,3.661895627208892847e+02,6.692718654647956456e+00,6.692718654647993759e+00
8.325108673716739816e+01,3.647949917142848335e+02,6.738736010652373487e+00,6.738736010652398356e+00
8.453131524979173150e+01,3.634199421733186455e+02,6.783282979276144431e+00,6.783282979276181734e+00
8.583227510264464399e+01,3.620644442386350192e+02,6.826505644780661797e+00,6.826505644780624493e+00
8.715402884551832585e+01,3.607291885395795816e+02,6.869083407778211026e+00,6.869083407778235006e+00
8.849652105214227049e+01,3.594147804159505313e+02,6.911752606007479649e+00,6.911752606007503630e+00
8.985973367159941461e+01,3.581218863441146141e+02,6.955127571144505971e+00,6.955127571144481990e+00
9.124369722468566124e+01,3.568512576823997620e+02,6.999734766788304974e+00,6.999734766788292539e+00
9.264722417362051488e+01,3.556023241045370469e+02,7.046392314934722734e+00,7.046392314934722734e+00
9.406735794051664357e+01,3.543724741206085582e+02,7.098143197771069168e+00,7.098143197771031865e+00
9.550089897593613841e+01,3.531586466698516915e+02,7.158653394873077502e+00,7.158653394873090825e+00
9.694654357117144627e+01,3.519597708974364423e+02,7.228785363231035710e+00,7.228785363231023275e+00
9.840930433927519516e+01,3.507819433274073617e+02,7.300359805780544775e+00,7.300359805780567868e+00
9.989505611664583284e+01,3.496327870472016457e+02,7.363349649691148358e+00,7.363349649691137699e+00
1.014085396922394295e+02,3.485196254093960988e+02,7.408673110156515307e+00,7.408673110156505537e+00
1.029459536813882465e+02,3.474393040328841380e+02,7.440299455846814958e+00,7.440299455846791865e+00
1.044989086535826885e+02,3.463814007022772898e+02,7.471513410334608807e+00,7.471513410334608807e+00
