s,x,y,psi,kappa,vx,ax
2.639453942618198425e+02,2.663070334930501417e+02,1.684983947470052215e+02,-2.914935603981775536e+00,-1.566171958391338829e-03,3.871918391832671347e+01,4.191097106104118453e+00
2.659449805819851349e+02,2.667531017734225429e+02,1.665492088132911590e+02,-2.918455445449382957e+00,-2.061156470173919949e-03,3.893502438911410479e+01,4.159037483475539254e+00
2.679445669021504841e+02,2.671910550985218151e+02,1.645981680938548379e+02,-2.923371817166721343e+00,-2.856129904860820173e-03,3.914803741051312613e+01,3.618172756288930536e+00
2.699441532223157765e+02,2.676182822896098514e+02,1.626448048555962202e+02,-2.929099394414584445e+00,-2.743997289349086981e-03,3.933241068876754554e+01,3.698173883383852445e+00
2.719437395424810688e+02,2.680348764014964900e+02,1.606890523671222013e+02,-2.934026284529359430e+00,-1.654953976995264444e-03,3.951997174092473131e+01,-5.128638546321593772e+00
2.739433258626463612e+02,2.684453817727426213e+02,1.587320404658899804e+02,-2.934780093817122903e+00,9.009898013219737713e-04,3.925962118318126670e+01,-4.385824062764027254e+00
2.759429121828116536e+02,2.688595866083373949e+02,1.567758073957080853e+02,-2.930113347797359324e+00,3.816064470801988195e-03,3.903560154333202803e+01,-3.150176499276497122e+00
2.779424985029769459e+02,2.692885044601655977e+02,1.548229178372079957e+02,-2.920210950853646459e+00,4.872452403173319589e-03,3.887389983242827185e+01,-3.100300683379614952e+00
2.799420848231422951e+02,2.697355963164309287e+02,1.528739103285080603e+02,-2.912747525842892315e+00,2.592506870069435400e-03,3.871409885961310238e+01,-5.919836688747348141e+00
2.819416711433075875e+02,2.701923359552973238e+02,1.509273705032046848e+02,-2.910551282231689907e+00,-5.035777946659203679e-04,3.840712175614091706e+01,-5.802706696633948447e+00
2.839412574634728799e+02,2.706472508556489629e+02,1.489801497225868161e+02,-2.914444310443831565e+00,-2.823104414282310171e-03,3.810381838779404262e+01,-4.964693321532676507e+00
2.859408437836381722e+02,2.710915725526436972e+02,1.470304573032573217e+02,-2.920866842090377613e+00,-3.600023241755065558e-03,3.784238774219837609e+01,-4.921258827925814039e+00
2.879404301038034646e+02,2.715234819450205350e+02,1.450782351033242037e+02,-2.925853192172970907e+00,-9.340618099277748316e-04,3.758144949799381607e+01,-7.672874531162430678e+00
2.899400164239687570e+02,2.719517194785331640e+02,1.431249538723855608e+02,-2.924876959623365469e+00,1.324034329947437619e-03,3.717095904698378206e+01,-7.001611437850542075e+00
2.919396027441341062e+02,2.723847092639239804e+02,1.411727260272858189e+02,-2.921569310635981243e+00,1.983950302374055865e-03,3.679238431485607208e+01,-6.982570085013555250e+00
2.939391890642993985e+02,2.728240586603560587e+02,1.392221474800669228e+02,-2.919311500493754430e+00,-9.387551592189310285e-05,3.641091924586483231e+01,-7.358167277780998106e+00
2.959387753844646909e+02,2.732631473590145674e+02,1.372713307158217901e+02,-2.921699943054866466e+00,-1.768424191408863796e-03,3.600456164250041979e+01,-7.191812830137459756e+00
2.979383617046299833e+02,2.736957299547034381e+02,1.353190069884522302e+02,-2.925458764900934483e+00,-1.990888185140206237e-03,3.560290940308036767e+01,-7.181045912013317434e+00
2.999379480247952756e+02,2.741219980692388276e+02,1.333654959786297525e+02,-2.926976468103977158e+00,9.119797888567924334e-04,3.519728562863430454e+01,-5.815853398844358146e+00
3.019375343449605680e+02,2.745518073401705692e+02,1.314125664643377149e+02,-2.922030135791797711e+00,3.512341348377530804e-03,3.486531677513966088e+01,-4.791771989368540652e+00
3.039371206651259172e+02,2.749949160377469752e+02,1.294626464104755996e+02,-2.913880109473527824e+00,4.638893078795086611e-03,3.458940864473183296e+01,-4.744584304690476984e+00
3.059367069852912095e+02,2.754542832356103759e+02,1.275166663288907785e+02,-2.906689668239090807e+00,1.986835752441735384e-03,3.431403180407672693e+01,-7.395866177792443708e+00
3.079362933054565019e+02,2.759214555216120743e+02,1.255723693046761866e+02,-2.905825321898634073e+00,-7.288161654667089885e-04,3.388031040267215843e+01,-7.264023293963132843e+00
3.099358796256217943e+02,2.763861137977185649e+02,1.236274655662339654e+02,-2.908854180204659023e+00,-2.300083711031282105e-03,3.344884676286275038e+01,-7.257576889295527245e+00
3.119354659457870866e+02,2.768427605984286402e+02,1.216808660484548170e+02,-2.913216063122557209e+00,-1.713727049712970678e-03,3.301213484212597393e+01,-7.854087649892936618e+00
3.139350522659523790e+02,2.772927795146315475e+02,1.197325028307067356e+02,-2.915686950609753580e+00,-8.508598075635486185e-04,3.253292477461098997e+01,-8.671825298589606490e+00
3.159346385861177282e+02,2.777393977925720492e+02,1.177833697577113128e+02,-2.916808020672883028e+00,-2.706327460514996379e-04,3.199548511766387193e+01,-9.205709001030845329e+00
3.179342249062830206e+02,2.781849279923173981e+02,1.158341924437690835e+02,-2.916748298594299627e+00,3.348697559004641384e-04,3.141489850919278126e+01,-9.032108778578143315e+00
3.199338112264483129e+02,2.786317784641888693e+02,1.138851492355034054e+02,-2.915571918295035481e+00,6.163674608735239578e-04,3.083463776390284394e+01,-9.029845095351015871e+00
